,VICTIMA_PERUANA,EDAD_VICTIMA,VICTIMA_GESTANDO,N_HIJOS,ESTADO_CIVIL_VICTIMA,ESTUDIA,TRABAJA_VICTIMA,TIENE_SEGURO,DIST_DOMICILIO
27709,1,2,0,0,1,0,0,1,San Martin de Porres
27713,1,24,0,1,1,0,0,1,San Martin de Porres
27714,1,18,0,1,1,1,1,0,San Martin de Porres
27715,1,14,0,0,1,1,0,1,San Martin de Porres
27716,1,66,0,1,1,0,0,1,San Martin de Porres
27717,1,45,0,0,1,0,0,0,San Martin de Porres
27718,1,45,0,1,1,0,1,1,San Martin de Porres
27719,1,36,0,1,1,0,1,1,San Martin de Porres
27720,1,14,0,0,1,1,0,1,San Martin de Porres
27721,1,16,0,0,1,1,0,1,San Martin de Porres
27722,1,3,0,0,1,0,0,0,San Martin de Porres
27723,1,3,0,0,1,0,0,0,San Martin de Porres
27724,1,13,0,0,1,1,0,1,San Martin de Porres
27725,1,6,0,0,1,1,0,0,San Martin de Porres
27726,1,35,0,1,1,0,1,1,San Martin de Porres
27727,1,24,0,1,1,0,1,1,San Martin de Porres
27728,1,34,0,1,1,0,1,0,San Martin de Porres
27729,1,5,0,0,1,1,0,1,San Martin de Porres
27731,1,37,0,1,1,0,0,0,San Martin de Porres
27732,1,48,0,0,1,0,1,1,San Martin de Porres
27733,1,48,0,0,1,0,1,1,San Martin de Porres
27734,1,9,0,0,1,1,0,1,San Martin de Porres
27735,1,40,0,1,1,0,1,0,San Martin de Porres
27736,1,39,0,1,1,0,1,1,San Martin de Porres
27739,1,50,0,1,1,0,0,0,San Martin de Porres
27740,1,48,0,1,1,0,1,0,San Martin de Porres
27741,1,36,0,1,1,0,1,1,San Martin de Porres
27742,1,34,0,0,1,0,1,0,San Martin de Porres
27743,1,39,0,1,1,0,0,1,San Martin de Porres
27744,1,19,0,1,1,0,0,0,San Martin de Porres
27745,1,60,0,1,1,0,0,1,San Martin de Porres
27746,1,77,0,1,1,0,0,1,San Martin de Porres
27747,1,51,0,1,1,0,1,1,San Martin de Porres
27749,1,22,0,1,1,0,1,1,San Martin de Porres
27750,1,8,0,0,1,1,0,1,San Martin de Porres
27751,1,23,0,1,1,0,1,1,San Martin de Porres
27752,1,28,0,1,1,0,1,0,Carabayllo
27753,1,30,0,1,1,0,1,1,San Martin de Porres
27754,1,6,0,0,1,1,0,1,San Martin de Porres
27755,1,36,0,1,1,0,1,0,San Martin de Porres
27756,1,9,0,0,1,1,0,1,San Martin de Porres
27757,1,61,0,1,1,0,0,0,San Martin de Porres
27758,1,40,0,1,1,0,1,1,San Martin de Porres
27759,1,24,0,0,1,1,0,0,San Martin de Porres
27760,1,48,0,1,1,0,0,1,San Martin de Porres
27761,1,10,0,0,1,1,0,1,San Juan de Lurigancho
27763,1,29,0,1,1,0,1,1,San Martin de Porres
27765,1,16,0,0,1,1,0,1,San Martin de Porres
27767,1,33,0,1,1,0,0,0,San Martin de Porres
27768,1,24,1,1,1,0,0,0,San Martin de Porres
27769,1,32,0,1,1,0,0,0,San Martin de Porres
27770,1,23,0,1,1,1,1,0,San Martin de Porres
27771,1,56,0,1,1,0,1,0,San Martin de Porres
27772,1,12,0,0,1,1,0,1,Carabayllo
27773,1,12,0,0,1,1,0,1,Carabayllo
27776,0,24,0,1,1,0,1,0,San Martin de Porres
27779,1,32,0,1,1,0,0,1,San Martin de Porres
27780,1,45,0,1,1,0,0,1,San Martin de Porres
27781,1,36,0,1,1,0,0,0,San Martin de Porres
27784,1,10,0,0,1,0,0,1,San Martin de Porres
27785,1,37,0,1,1,0,0,0,San Martin de Porres
27786,1,1,0,0,1,0,0,0,San Martin de Porres
27787,1,2,0,0,1,0,0,0,San Martin de Porres
27788,1,14,0,0,1,1,0,1,San Martin de Porres
27789,1,14,0,0,1,1,0,1,San Martin de Porres
27794,1,8,0,0,1,1,0,1,San Martin de Porres
27795,1,10,0,0,1,1,0,1,San Martin de Porres
27796,1,45,0,1,1,0,1,1,San Martin de Porres
27798,1,3,0,0,1,0,0,1,San Martin de Porres
27799,0,8,0,0,1,1,0,0,San Martin de Porres
27800,1,41,0,1,1,0,1,1,Lima
27801,1,23,0,1,1,1,0,0,San Martin de Porres
27802,1,29,0,1,1,0,0,1,San Martin de Porres
27803,1,42,0,1,1,0,1,0,San Martin de Porres
27808,1,60,0,1,1,0,1,1,San Martin de Porres
27809,1,17,1,0,1,1,0,1,San Martin de Porres
27810,1,17,1,0,1,1,0,1,San Martin de Porres
27811,1,91,0,1,1,0,0,1,San Martin de Porres
27814,1,14,0,0,1,1,0,1,San Martin de Porres
27815,1,30,0,1,1,0,1,1,San Martin de Porres
27817,1,36,0,1,1,0,1,1,San Martin de Porres
27818,1,36,0,0,1,1,1,1,San Martin de Porres
27820,1,32,0,1,1,0,0,0,San Martin de Porres
27821,1,47,0,1,1,0,1,0,San Martin de Porres
27822,1,22,0,0,1,1,0,1,Los Olivos
27823,1,26,0,1,1,0,0,1,San Martin de Porres
27826,1,14,0,0,1,1,0,1,San Martin de Porres
27827,1,60,0,1,1,0,0,1,San Martin de Porres
27829,1,63,0,1,1,0,0,1,San Martin de Porres
27830,1,16,0,1,1,0,0,1,San Martin de Porres
27831,1,58,0,1,1,1,1,1,San Martin de Porres
27832,1,84,0,1,1,0,0,1,San Martin de Porres
27833,1,84,0,1,1,0,0,1,San Martin de Porres
27834,1,42,0,1,1,0,1,0,San Martin de Porres
27835,1,4,0,0,1,1,0,1,San Martin de Porres
27840,1,2,0,0,1,0,0,1,San Martin de Porres
27841,1,2,0,0,1,0,0,1,San Martin de Porres
27843,1,38,0,1,1,0,1,1,San Martin de Porres
27844,1,7,0,0,1,1,0,1,San Martin de Porres
27847,1,12,0,0,1,1,0,1,San Martin de Porres
27848,1,20,0,0,1,1,0,1,San Martin de Porres
27849,1,27,0,1,1,0,1,1,San Martin de Porres
27850,1,58,0,1,1,0,1,1,San Martin de Porres
27851,1,58,0,1,1,0,1,1,San Martin de Porres
27852,1,77,0,1,1,0,0,1,San Martin de Porres
27854,1,15,0,0,1,1,0,1,San Martin de Porres
27856,1,49,0,1,1,1,1,1,San Martin de Porres
27857,1,29,0,0,1,1,1,0,Carabayllo
27858,1,15,0,0,1,1,0,1,San Martin de Porres
27859,1,40,0,1,1,0,1,1,San Martin de Porres
27860,1,34,0,1,1,0,1,1,San Martin de Porres
27861,1,66,0,1,1,0,0,1,San Martin de Porres
27863,1,76,0,1,1,0,0,1,San Martin de Porres
27864,1,29,0,1,1,0,0,1,San Martin de Porres
27865,1,24,0,1,1,1,1,1,San Martin de Porres
27866,1,39,0,1,1,1,1,1,San Martin de Porres
27867,1,32,0,1,1,0,0,1,San Martin de Porres
27868,1,45,0,1,1,0,1,0,San Martin de Porres
27870,1,13,0,0,1,0,0,1,San Martin de Porres
27872,1,10,0,0,1,1,0,1,San Martin de Porres
27873,1,57,0,1,1,0,1,0,San Martin de Porres
27874,1,30,0,0,1,0,1,1,San Martin de Porres
27875,1,40,0,1,1,0,1,1,San Martin de Porres
27876,1,31,0,1,1,0,1,1,San Martin de Porres
27877,1,16,0,0,1,1,0,1,San Martin de Porres
27878,1,45,0,1,1,0,1,1,Pueblo Libre
27879,1,11,0,0,1,1,0,1,San Martin de Porres
27881,1,32,0,1,1,0,0,1,San Martin de Porres
27882,1,38,0,1,1,0,0,1,Carabayllo
27883,1,40,0,1,1,0,0,1,San Martin de Porres
27884,1,31,0,0,1,0,1,1,San Martin de Porres
27885,1,16,0,0,1,0,0,1,San Martin de Porres
27886,1,75,0,1,1,0,0,1,San Martin de Porres
27887,1,19,0,0,1,0,0,1,San Martin de Porres
27888,1,42,0,0,1,0,1,1,San Martin de Porres
27889,1,14,0,1,1,0,0,1,San Martin de Porres
27890,1,34,0,1,1,0,1,1,San Martin de Porres
28682,1,47,0,1,1,0,1,0,San Juan de Lurigancho
28727,1,37,0,1,1,0,1,1,Ate
28770,1,27,0,0,1,0,1,1,Ate
28855,1,33,0,1,1,1,1,1,Lima
29538,1,17,0,0,1,1,0,1,Villa Maria del Triunfo
29924,1,68,0,1,1,0,0,1,Los Olivos
30052,1,39,0,1,1,0,1,1,San Juan de Lurigancho
30053,1,34,0,1,1,0,1,1,San Borja
30226,1,33,0,1,1,0,1,1,San Juan de Lurigancho
30227,1,36,0,1,1,0,1,1,San Juan de Lurigancho
30228,1,20,0,1,1,1,0,0,San Juan de Lurigancho
30229,1,30,0,1,1,0,1,1,San Juan de Lurigancho
30230,1,30,0,1,1,0,1,1,San Juan de Lurigancho
30231,1,30,0,1,1,0,1,1,San Juan de Lurigancho
30232,1,20,0,0,1,0,0,0,San Juan de Lurigancho
30233,1,21,0,0,1,1,1,0,San Juan de Lurigancho
30234,1,53,0,1,1,0,0,1,San Juan de Lurigancho
30235,1,14,0,0,1,1,0,1,San Juan de Lurigancho
30236,1,43,0,0,1,0,1,1,San Juan de Lurigancho
30237,1,16,0,0,1,1,1,0,San Juan de Lurigancho
30238,1,33,0,1,1,0,1,1,San Juan de Lurigancho
30239,0,32,1,1,1,0,0,1,San Juan de Lurigancho
30240,1,34,0,1,1,0,1,1,San Juan de Lurigancho
30242,1,36,0,1,1,0,1,0,San Juan de Lurigancho
30243,1,44,0,1,1,0,1,1,San Juan de Lurigancho
30244,1,24,0,1,1,0,1,1,San Juan de Lurigancho
30245,1,7,0,0,1,1,0,1,San Juan de Lurigancho
30246,1,16,0,0,1,1,0,1,San Juan de Lurigancho
30247,1,24,0,1,1,0,1,0,San Juan de Lurigancho
30248,1,15,0,0,1,1,0,1,San Juan de Lurigancho
30249,1,54,0,1,1,0,0,1,San Juan de Lurigancho
30251,1,26,0,1,1,0,0,1,San Juan de Lurigancho
30252,1,23,0,1,1,1,1,1,San Juan de Lurigancho
30253,1,39,0,1,1,0,1,1,San Juan de Lurigancho
30254,1,20,0,0,1,0,1,1,San Juan de Lurigancho
30255,1,53,0,1,1,0,0,1,San Juan de Lurigancho
30257,1,27,0,0,1,0,1,0,San Juan de Lurigancho
30258,1,22,0,1,1,1,0,1,San Juan de Lurigancho
30259,1,21,0,0,1,1,1,0,San Juan de Lurigancho
30260,1,52,0,1,1,0,1,1,San Juan de Lurigancho
30261,1,34,0,1,1,1,1,1,San Juan de Lurigancho
30262,1,9,0,0,1,1,0,1,San Juan de Lurigancho
30263,1,38,0,1,1,0,1,1,San Juan de Lurigancho
30264,1,22,1,1,1,0,0,1,San Juan de Lurigancho
30265,1,32,0,1,1,0,1,1,San Juan de Lurigancho
30266,1,37,0,1,1,0,1,1,San Juan de Lurigancho
30267,1,14,0,0,1,1,0,1,San Juan de Lurigancho
30268,1,36,0,1,1,0,1,0,San Juan de Lurigancho
30269,1,27,0,1,1,1,1,1,San Juan de Lurigancho
30270,1,44,0,1,1,0,1,1,San Juan de Lurigancho
30271,1,46,0,1,1,0,1,1,San Juan de Lurigancho
30272,1,22,0,0,1,0,0,1,San Juan de Lurigancho
30273,1,5,0,0,1,1,0,1,San Juan de Lurigancho
30276,1,19,0,0,1,1,1,1,San Juan de Lurigancho
30278,1,52,0,1,1,0,0,1,San Juan de Lurigancho
30279,1,23,0,1,1,0,1,0,San Juan de Lurigancho
30281,1,57,0,1,1,0,1,1,San Juan de Lurigancho
30282,1,19,0,1,1,0,0,1,San Juan de Lurigancho
30283,1,38,0,1,1,0,1,1,San Juan de Lurigancho
30284,1,27,0,1,1,0,1,1,San Juan de Lurigancho
30285,1,28,0,1,1,0,1,1,San Juan de Lurigancho
30286,1,19,0,0,1,0,1,1,San Juan de Lurigancho
30287,1,32,0,1,1,0,0,1,San Juan de Lurigancho
30288,1,33,0,1,1,0,0,1,San Juan de Lurigancho
30289,1,51,0,1,1,0,1,1,San Juan de Lurigancho
30290,1,51,0,1,1,0,1,1,San Juan de Lurigancho
30291,1,51,0,1,1,0,0,1,San Juan de Lurigancho
30293,1,41,0,1,1,0,1,1,San Juan de Lurigancho
30294,1,25,0,1,1,0,0,0,San Juan de Lurigancho
30295,1,14,0,0,1,1,0,0,San Juan de Lurigancho
30296,1,35,0,1,1,0,1,0,San Juan de Lurigancho
30298,1,15,0,0,1,1,0,1,San Juan de Lurigancho
30299,1,10,0,0,1,1,0,0,San Juan de Lurigancho
30300,1,46,0,1,1,0,1,0,San Juan de Lurigancho
30301,1,29,0,1,1,0,1,1,San Juan de Lurigancho
30302,0,26,0,1,1,0,1,0,San Juan de Lurigancho
30303,1,15,0,0,1,0,0,1,San Juan de Lurigancho
30304,1,15,0,0,1,0,0,1,San Juan de Lurigancho
30305,1,11,0,0,1,0,0,1,San Juan de Lurigancho
30306,1,11,0,0,1,0,0,1,San Juan de Lurigancho
30307,1,19,0,1,1,0,0,1,San Juan de Lurigancho
30308,1,34,0,1,1,0,0,1,San Juan de Lurigancho
30309,1,26,0,1,1,0,1,1,San Juan de Lurigancho
30310,1,20,0,1,1,0,0,1,San Juan de Lurigancho
30311,1,33,0,0,1,0,0,0,San Juan de Lurigancho
30312,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30314,1,31,0,1,1,0,1,0,San Juan de Lurigancho
30315,1,19,0,0,1,0,1,1,San Juan de Lurigancho
30316,1,37,0,1,1,0,1,1,San Juan de Lurigancho
30317,1,5,0,0,1,1,0,1,San Juan de Lurigancho
30318,1,18,0,0,1,0,1,0,San Juan de Lurigancho
30319,1,26,0,1,1,0,1,1,San Juan de Lurigancho
30320,1,21,0,1,1,0,0,1,San Juan de Lurigancho
30321,1,26,0,1,1,0,0,1,San Juan de Lurigancho
30322,1,31,0,1,1,0,1,1,San Juan de Lurigancho
30323,1,72,0,1,1,0,0,1,San Juan de Lurigancho
30326,1,23,0,1,1,0,1,1,San Juan de Lurigancho
30327,1,29,0,1,1,0,1,1,San Juan de Lurigancho
30328,1,86,0,1,1,0,0,0,San Juan de Lurigancho
30329,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30331,1,31,0,1,1,0,1,0,San Juan de Lurigancho
30332,1,30,0,1,1,0,0,1,San Juan de Lurigancho
30333,1,25,0,1,1,0,0,1,San Juan de Lurigancho
30334,1,26,1,1,1,0,1,1,San Juan de Lurigancho
30335,1,34,0,1,1,0,0,1,San Juan de Lurigancho
30336,1,64,0,1,1,0,0,1,San Juan de Lurigancho
30338,1,44,0,1,1,0,0,0,San Juan de Lurigancho
30339,1,17,0,0,1,0,0,1,San Juan de Lurigancho
30340,1,32,0,1,1,0,0,1,San Juan de Lurigancho
30341,1,22,0,1,1,0,0,1,San Juan de Lurigancho
30342,1,24,0,1,1,0,1,1,San Juan de Lurigancho
30343,1,25,0,0,1,1,1,1,San Juan de Lurigancho
30344,1,9,0,0,1,0,0,1,San Juan de Lurigancho
30345,1,9,0,0,1,0,0,0,San Juan de Lurigancho
30346,1,7,0,0,1,0,0,0,San Juan de Lurigancho
30347,1,7,0,0,1,0,0,0,San Juan de Lurigancho
30351,1,21,0,1,1,0,1,0,San Juan de Lurigancho
30353,1,22,0,0,1,0,1,1,San Juan de Lurigancho
30354,1,28,0,1,1,0,1,1,San Juan de Lurigancho
30355,1,31,0,1,1,0,1,1,San Juan de Lurigancho
30356,1,49,0,1,1,0,1,1,San Juan de Lurigancho
30357,1,19,0,0,1,1,0,0,San Juan de Lurigancho
30358,1,19,0,0,1,1,0,0,San Juan de Lurigancho
30359,1,19,0,1,1,0,0,1,San Juan de Lurigancho
30360,1,22,0,0,1,1,1,1,San Juan de Lurigancho
30361,1,56,0,1,1,0,0,1,San Juan de Lurigancho
30362,1,39,0,1,1,0,1,1,San Juan de Lurigancho
30363,1,11,0,0,1,1,0,0,San Juan de Lurigancho
30364,1,41,0,1,1,0,1,1,San Juan de Lurigancho
30365,1,19,0,1,1,1,0,1,San Juan de Lurigancho
30369,1,39,0,1,1,0,0,1,San Juan de Lurigancho
30370,1,34,0,1,1,0,1,1,San Juan de Lurigancho
30371,1,32,0,1,1,0,1,1,San Juan de Lurigancho
30372,1,26,0,1,1,0,1,1,San Juan de Lurigancho
30373,0,32,0,1,1,0,1,0,San Juan de Lurigancho
30374,1,23,0,0,1,0,1,1,San Juan de Lurigancho
30375,1,38,0,1,1,0,1,1,San Juan de Lurigancho
30376,1,28,0,1,1,0,1,0,San Juan de Lurigancho
30377,1,36,0,1,1,0,0,0,San Juan de Lurigancho
30379,1,30,0,1,1,0,1,1,San Juan de Lurigancho
30380,1,28,0,1,1,0,0,1,San Juan de Lurigancho
30381,1,30,0,1,1,0,0,1,San Juan de Lurigancho
30382,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30383,1,42,0,1,1,1,1,1,San Juan de Lurigancho
30384,0,22,0,1,1,0,0,0,San Juan de Lurigancho
30385,0,23,0,1,1,0,0,0,San Juan de Lurigancho
30387,1,35,0,1,1,0,1,1,San Juan de Lurigancho
30389,1,32,0,1,1,0,1,1,San Juan de Lurigancho
30391,1,52,0,1,1,0,1,1,San Juan de Lurigancho
30392,1,22,0,1,1,1,1,0,San Juan de Lurigancho
30393,1,22,0,1,1,0,1,0,San Juan de Lurigancho
30395,1,30,0,1,1,0,1,1,San Juan de Lurigancho
30396,1,35,0,1,1,0,1,1,San Juan de Lurigancho
30397,1,18,0,0,1,1,0,1,San Juan de Lurigancho
30398,1,31,0,1,1,0,1,0,San Juan de Lurigancho
30400,1,34,0,1,1,0,1,1,San Juan de Lurigancho
30401,1,34,0,1,1,0,1,1,San Juan de Lurigancho
30402,1,34,0,1,1,0,1,1,San Juan de Lurigancho
30403,1,29,0,1,1,0,1,1,San Juan de Lurigancho
30404,1,32,0,1,1,0,0,1,San Juan de Lurigancho
30405,1,60,0,1,1,0,1,1,San Juan de Lurigancho
30406,1,60,0,1,1,0,0,1,San Juan de Lurigancho
30407,1,35,0,1,1,1,1,0,San Juan de Lurigancho
30409,1,20,0,1,1,0,1,1,San Juan de Lurigancho
30410,1,34,0,1,1,1,0,1,San Juan de Lurigancho
30411,1,21,0,1,1,0,0,1,San Juan de Lurigancho
30414,1,29,0,1,1,0,0,1,San Juan de Lurigancho
30415,1,26,0,1,1,0,1,1,San Juan de Lurigancho
30416,1,28,0,1,1,0,1,1,San Juan de Lurigancho
30417,1,18,0,0,1,0,0,1,San Juan de Lurigancho
30418,1,23,0,1,1,0,1,1,San Juan de Lurigancho
30419,1,43,0,1,1,0,1,1,San Juan de Lurigancho
30420,1,76,0,1,1,0,0,1,San Juan de Lurigancho
30421,0,22,0,1,1,0,0,1,San Juan de Lurigancho
30425,1,57,0,1,1,0,1,1,San Juan de Lurigancho
30426,1,22,0,1,1,1,1,0,San Juan de Lurigancho
30427,1,36,0,1,1,0,0,0,San Juan de Lurigancho
30429,1,12,0,0,1,1,0,1,San Juan de Lurigancho
30430,1,35,0,1,1,0,0,1,San Juan de Lurigancho
30431,1,33,0,1,1,0,1,1,San Juan de Lurigancho
30432,1,34,0,1,1,0,1,0,San Juan de Lurigancho
30434,1,39,0,1,1,0,1,1,San Juan de Lurigancho
30435,1,59,0,1,1,0,1,1,San Juan de Lurigancho
30436,1,35,0,1,1,0,0,1,San Juan de Lurigancho
30437,1,60,0,1,1,0,0,1,San Juan de Lurigancho
30438,1,45,0,1,1,0,0,0,San Juan de Lurigancho
30439,1,18,0,1,1,0,0,1,San Juan de Lurigancho
30441,1,42,0,1,1,0,0,1,San Juan de Lurigancho
30442,1,29,0,1,1,0,1,0,San Juan de Lurigancho
30443,0,50,0,1,1,0,0,1,San Juan de Lurigancho
30444,1,26,0,1,1,0,0,0,San Juan de Lurigancho
30446,1,46,0,1,1,0,1,0,San Juan de Lurigancho
30450,1,25,0,1,1,0,0,1,San Juan de Lurigancho
30451,1,37,0,1,1,1,1,0,San Juan de Lurigancho
30452,1,33,0,1,1,0,0,1,San Juan de Lurigancho
30453,1,34,0,1,1,0,0,1,San Juan de Lurigancho
30455,1,43,0,1,1,0,1,1,San Juan de Lurigancho
30456,1,25,0,1,1,0,0,1,San Juan de Lurigancho
30457,1,17,0,0,1,1,0,1,San Juan de Lurigancho
30458,1,48,0,1,1,1,1,1,San Juan de Lurigancho
30461,1,32,0,1,1,0,0,0,San Juan de Lurigancho
30465,1,31,0,1,1,0,0,1,San Juan de Lurigancho
30466,1,24,0,1,1,0,1,1,San Juan de Lurigancho
30467,1,8,0,0,1,1,0,0,San Juan de Lurigancho
30468,1,38,0,1,1,0,1,1,San Juan de Lurigancho
30469,1,13,0,0,1,1,0,0,San Juan de Lurigancho
30470,1,38,0,1,1,0,1,1,San Juan de Lurigancho
30471,1,34,0,1,1,0,1,1,San Juan de Lurigancho
30472,1,29,0,1,1,0,0,1,San Juan de Lurigancho
30475,1,42,0,1,1,0,0,1,San Juan de Lurigancho
30476,1,32,0,1,1,0,0,1,San Juan de Lurigancho
30477,1,11,0,0,1,1,0,1,San Juan de Lurigancho
30478,1,26,0,1,1,0,0,1,San Juan de Lurigancho
30479,1,17,0,0,1,1,1,1,San Juan de Lurigancho
30480,1,37,0,1,1,0,1,1,San Juan de Lurigancho
30481,1,54,0,1,1,1,1,1,San Juan de Lurigancho
30482,1,31,0,1,1,0,1,0,San Juan de Lurigancho
30484,1,29,0,1,1,0,0,1,San Juan de Lurigancho
30485,1,17,0,0,1,1,0,1,San Juan de Lurigancho
30486,1,52,0,1,1,0,1,1,San Juan de Lurigancho
30487,1,23,0,1,1,0,1,0,San Juan de Lurigancho
30488,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30490,1,16,0,0,1,1,0,1,San Juan de Lurigancho
30492,1,37,0,1,1,0,1,1,San Juan de Miraflores
30493,1,25,0,0,1,1,1,1,San Juan de Lurigancho
30494,1,43,0,1,1,0,1,0,San Juan de Lurigancho
30495,1,39,0,1,1,0,0,1,San Juan de Lurigancho
30497,1,38,0,1,1,0,1,1,San Juan de Lurigancho
30498,1,39,0,1,1,0,1,1,San Juan de Lurigancho
30499,1,32,0,1,1,0,1,1,San Juan de Lurigancho
30500,1,31,0,1,1,0,1,1,San Juan de Lurigancho
30501,1,54,0,1,1,0,1,1,San Juan de Lurigancho
30502,1,24,0,1,1,0,1,0,San Juan de Lurigancho
30503,1,33,0,1,1,0,1,1,San Juan de Lurigancho
30505,1,61,0,1,1,0,1,1,San Juan de Lurigancho
30506,1,27,0,1,1,0,1,1,San Juan de Lurigancho
30507,1,38,0,1,1,0,1,1,San Juan de Lurigancho
30508,1,35,0,1,1,0,0,1,San Juan de Lurigancho
30509,1,28,0,1,1,0,1,1,San Juan de Lurigancho
30510,1,28,0,1,1,0,0,1,San Juan de Lurigancho
30511,1,5,0,0,1,1,0,1,San Juan de Lurigancho
30512,1,49,0,1,1,0,1,1,San Juan de Lurigancho
30513,1,43,0,1,1,0,0,1,San Juan de Lurigancho
30515,1,22,0,0,1,1,0,1,San Juan de Lurigancho
30517,1,40,0,1,1,1,1,1,San Juan de Lurigancho
30519,1,37,0,0,1,0,1,1,San Juan de Lurigancho
30520,1,20,0,0,1,0,0,1,San Juan de Lurigancho
30521,1,36,0,1,1,0,1,1,San Juan de Lurigancho
30522,1,31,0,1,1,0,0,1,San Juan de Lurigancho
30523,1,30,0,1,1,0,1,1,San Juan de Lurigancho
30526,1,33,0,1,1,0,0,1,San Juan de Lurigancho
30527,1,33,0,1,1,0,1,1,San Juan de Lurigancho
30528,1,19,1,0,1,0,1,1,San Juan de Lurigancho
30529,1,8,0,0,1,1,0,1,San Juan de Lurigancho
30534,1,8,0,0,1,1,0,1,San Juan de Lurigancho
30535,1,23,0,1,1,0,0,1,San Juan de Lurigancho
30536,1,27,0,1,1,0,0,1,Pachacamac
30538,1,24,1,1,1,0,0,1,San Juan de Lurigancho
30542,1,13,0,0,1,0,0,1,San Juan de Lurigancho
30543,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30544,1,13,1,0,1,0,0,1,San Juan de Lurigancho
30545,1,10,0,0,1,1,0,1,San Juan de Lurigancho
30546,1,8,0,0,1,1,0,1,San Juan de Lurigancho
30548,1,40,0,0,1,0,1,1,San Martin de Porres
30549,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30550,1,17,0,1,1,0,1,1,San Juan de Lurigancho
30551,1,23,0,0,1,0,0,0,San Juan de Lurigancho
30552,1,15,0,1,1,1,0,1,San Juan de Lurigancho
30553,1,14,0,0,1,1,0,1,San Juan de Lurigancho
30554,1,25,0,1,1,0,0,1,San Juan de Lurigancho
30556,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30557,1,26,0,1,1,0,0,1,San Juan de Lurigancho
30558,1,1,0,0,1,0,0,1,San Juan de Lurigancho
30560,0,22,0,0,1,0,1,1,San Juan de Lurigancho
30561,1,7,0,0,1,0,0,1,San Juan de Lurigancho
30562,0,51,0,1,1,0,0,1,San Juan de Lurigancho
30564,1,8,0,0,1,1,0,1,San Juan de Lurigancho
30566,1,8,0,0,1,1,0,1,San Juan de Lurigancho
30567,1,8,0,0,1,1,0,1,San Juan de Lurigancho
30569,1,8,0,0,1,1,0,1,San Juan de Lurigancho
30570,1,5,0,0,1,1,0,1,San Juan de Lurigancho
30571,1,15,0,0,1,1,0,1,San Juan de Lurigancho
30572,1,18,0,0,1,0,0,1,San Juan de Lurigancho
30573,1,20,0,0,1,1,1,0,San Juan de Lurigancho
30574,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30575,1,13,0,0,1,1,0,1,San Juan de Lurigancho
30576,0,28,0,1,1,0,1,0,San Juan de Lurigancho
30579,1,20,0,0,1,1,1,1,San Juan de Lurigancho
30580,1,35,0,1,1,0,1,1,San Juan de Lurigancho
30581,1,29,0,1,1,0,1,1,San Juan de Lurigancho
30582,1,35,0,1,1,0,1,1,San Juan de Lurigancho
30583,1,31,0,1,1,0,1,1,San Juan de Lurigancho
30585,1,41,0,1,1,0,0,1,San Juan de Lurigancho
30586,1,39,0,1,1,0,0,1,San Juan de Lurigancho
30587,1,48,0,1,1,0,1,0,San Juan de Lurigancho
30588,1,20,0,1,1,0,1,1,San Juan de Lurigancho
30589,1,31,0,1,1,0,1,0,San Juan de Lurigancho
30590,1,24,0,1,1,0,0,1,San Juan de Lurigancho
30591,1,27,0,1,1,0,0,1,San Juan de Lurigancho
30592,1,46,0,1,1,0,0,1,San Juan de Lurigancho
30593,1,33,0,1,1,0,1,1,San Juan de Lurigancho
30594,1,28,0,1,1,0,1,1,San Juan de Lurigancho
30595,1,18,0,0,1,1,0,0,San Juan de Lurigancho
30596,1,33,0,1,1,0,0,1,San Juan de Lurigancho
30597,1,37,0,1,1,0,0,1,San Juan de Lurigancho
30598,1,47,0,1,1,0,0,1,San Juan de Lurigancho
30599,1,13,0,0,1,0,0,1,San Juan de Lurigancho
30600,1,28,0,1,1,0,0,1,San Juan de Lurigancho
30601,1,16,0,0,1,1,0,1,San Juan de Lurigancho
30602,1,35,0,1,1,0,0,0,San Juan de Lurigancho
30603,1,21,0,0,1,1,0,1,San Juan de Lurigancho
30604,1,21,0,0,1,1,0,1,San Juan de Lurigancho
30605,1,21,0,0,1,0,1,0,San Juan de Lurigancho
30606,1,21,0,0,1,0,1,0,San Juan de Lurigancho
30607,1,36,0,1,1,0,1,1,San Juan de Lurigancho
30608,1,33,0,1,1,0,1,0,San Juan de Lurigancho
30612,1,24,0,1,1,0,0,1,San Juan de Lurigancho
30613,1,58,0,1,1,0,0,1,San Juan de Lurigancho
30614,1,34,0,1,1,0,1,1,San Juan de Lurigancho
30615,1,40,0,1,1,0,0,1,San Juan de Lurigancho
30616,1,50,0,1,1,0,1,1,San Juan de Lurigancho
30617,1,43,0,1,1,0,1,0,San Juan de Lurigancho
30618,1,33,0,1,1,0,1,1,San Juan de Lurigancho
30619,1,24,0,1,1,1,1,1,San Juan de Lurigancho
30620,1,24,0,1,1,0,1,1,San Juan de Lurigancho
30621,0,40,0,1,1,0,1,0,San Juan de Lurigancho
